Id,roberta_neg,roberta_neu,roberta_pos,translated_comments
901,0.33344677,0.46324167,0.20331162,"Zelinski's leadership has ended, may God have mercy on you, Zilinsky, Russia, a great country and its policies from the most dangerous policies, and this we have mentioned before and thank you all"
902,0.54950947,0.42475662,0.025733886,"Russia fights the whole Western world, not only Ukraine, it gets weapons from all Western countries. Finally, the US Senate approved aid for a billion dollars to Ukranebligukarnninland, Danish."
903,0.5904689,0.40003192,0.00949921,Putin entered Ukraine to arrest him and all of you
904,0.0055877035,0.102413766,0.89199847,"Oh God, good in the best of our Emirati brothers."
905,0.003497453,0.06417287,0.93232965,Congratulations to them and the gas to the leadership in our country in the east
906,0.0061298874,0.06714525,0.9267249,"Oh God, bless and increase in that, this is pure country"
907,0.07338266,0.38055286,0.54606444,"Oh God, increase them good in good and make their country safe and reassuring and remove the evils of the world and those on it"
908,0.035266846,0.8641158,0.10061735,"Al -Aqabi, my Lord, to Morocco, the Africans see that they are near Morocco and Nolio."
909,0.058536395,0.9044123,0.037051298,African -Sahara have lived in Morocco for twenty years. They have legal residence papers.
910,0.534004,0.43544975,0.0305463,"Why are their evacuation, are there no international agreements that protect them, and if they are evacuated, the destination will be Algeria, and from there, of course, if they leave to the Algerian border, then wait for them on the eastern Moroccan border, Algeria, it is easy for them to cross, provided that they do not stay with its lands and create troubles for other countries"
911,0.23513873,0.65820444,0.10665687,"In my view, there must be solutions, so they migrated their country for a better life, as is the case for Moroccan immigrants in European countries that they were built by Adam, not for racism"
912,0.89122176,0.10256652,0.0062117344,"It also condemns the Maghreb, especially the minors, are the streets of Europe, and we do not find anyone pretending against them until you know that we are more racist and contempt for others than the Europeans."
913,0.20978792,0.7657318,0.024480304,Neither Tunisia nor Morocco in the countries of the migrant reception and Jabbah on Morocco.
914,0.22983004,0.7283341,0.04183582,"To me, the Africans are in it."
915,0.72776824,0.25466022,0.017571528,"The funny in Africa, the third world is that Africans call Africans the term Africans"
916,0.669281,0.3242717,0.0064473078,"Illegal immigrants from sub -Saharan Africa, a paper used by Algeria to strike the stability of Morocco and Tunisia by forcibly pushing them from its lands towards neighboring countries"
917,0.18480699,0.78053343,0.034659583,Soon Tunisia will become an African country called Tanzania and its heads Qais Wattara
918,0.5542695,0.42225805,0.023472494,The Tunisian state takes the money of the European Union and compensated for its disbursement to solve the problem of Africans. The followers of Qais embezzlement
919,0.77914065,0.21334954,0.0075097904,"Fear God, O people of Islam"
920,0.09277142,0.75340825,0.15382032,"The Moroccan government must take the same step to keep the African immigrants and the crowd, because Morocco has become pasture for everyone"
921,0.90429515,0.090532064,0.0051727556,"Frankness videos spread to the Africans in Tunisia and the criminals they do to the heart of the heart, and God has become afraid of our future and the future of our sons in Morocco because of this great African invasion wherever your face finds dozens of Africans that they have completely controlled after the Moroccans escaped from them because they were unable to live as the Africans are not attended.Time"
922,0.68292326,0.29756945,0.019507274,"To those who claim that they are passing through these people are not passing through the path of passing the path.Less than a million Tunisians are separated on a continent that is not a billion and one hundred million Africans coming to the small and economically weak Tunisia.The same thing is that the Moroccans and the Tunisians tied to Morocco and Tunisia receives the African immigrants, have mercy on our minds from their wanted, so let them enter his home and spend on them and spend his wife and daughters. As for the one who said the Africans call the Africans in the paradox, I wanted to beg you, and what is the migrants who missed Tunisia, and I did not like the situation.Denmark Yak Africans and I don't have no comfort"
923,0.23570155,0.6362216,0.1280769,I hope that the Algerian regime will encourage and receive Hamas in Algeria
924,0.74214035,0.24948286,0.008376856,"The Gaza Strip must be run by the Palestinian Authority, the death of blood, not the flood of Al -Aqsa"
925,0.06003641,0.7971438,0.14281976,"Strong statements of Qatari officials Qatar not only embraces the American bases, but rather they are fundThe Abraham Al -Jazeera agreements are organized."
926,0.6761905,0.31627136,0.0075381203,She must go to Iran or Israel because they support it
927,0.03939929,0.50190777,0.45869294,More than one side welcomes the embrace of the political bureau of Hamas.
928,0.59766614,0.38372,0.018613769,"Hamas is an integral part of Palestine that represents the Palestinians because it defends the sovereignty of their country from the brutal Zionist entity, the authority working in Ramallah, which Mahmoud Abbas represents is only a mock authority that operates under the banner of the Zionist military and does not have any acceptance not from the Palestinian people at home or the Khargal, HamasIt is the one who determines its responsibility, neither Qatar nor others"
929,0.5148207,0.4743914,0.010787919,Do you accept it is strange that your house is walking and controlling your family.
930,0.79049844,0.20115417,0.008347413,The Qatari regime will not be able to bear the pressures of Washington after this historical war that destroyed the throne of the Zionists. The only security of Hamas leaders remains the free land of Yemen.
